Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Street,City,County,State,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class
2,2020-12-26 08:06:00,2020-12-27 10:41:27,25.7846,-80.23616899999998,0.464,Dolphin Expy W,Miami,Miami-Dade,FL,US/Eastern,KMIA,48.0,44.0,68.0,30.18,10.0,N,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,26.590833333333332,Very Long
2,2021-05-07 18:41:00,2022-05-07 20:26:00,29.895740747309222,-90.09002566294627,1.154,Farrington Dr,Marrero,Jefferson,LA,US/Pacific,KAUD,65.0,65.0,93.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
3,2021-12-31 02:22:33,2022-01-03 04:42:00,39.935131,-105.125633,0.2700000107288361,Denver Boulder Tpke W,Broomfield,Broomfield,CO,US/Mountain,KBJC,34.0,34.0,38.0,23.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.32416666666667,Very Long
2,2022-03-31 21:46:00,2022-04-01 23:01:00,34.234885,-84.44402,0.019, Weaver Cir,Canton,Cherokee,GA,US/Eastern,KCNI,55.0,55.0,54.0,28.54,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,25.25,Very Long
2,2022-04-09 16:52:00,2022-04-10 19:11:13,33.920069,-118.0239,0.049, Chere Dr,Whittier,Los Angeles,CA,US/Pacific,KFUL,74.0,74.0,55.0,29.65,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,26.32027777777778,Very Long
2,2022-01-09 16:06:00,2023-01-09 17:51:00,30.448412,-91.249307,1.09,I-10 E,Port Allen,West Baton Rouge,LA,US/Central,KBTR,66.0,66.0,93.0,30.07,3.0,NNE,6.0,0.13,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
2,2022-02-16 12:19:02,2022-02-17 13:17:24,45.69395184495118,-109.41338896699231,2.408,I-90 W,Columbus,Stillwater,MT,US/Mountain,KBIL,18.0,2.0,71.0,26.37,2.0,NNE,20.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.97277777777778,Very Long
2,2020-11-05 23:02:00,2020-11-07 01:43:35,32.441946,-93.754619,0.006, E 70th St,Shreveport,Caddo,LA,US/Central,KSHV,57.0,57.0,83.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,26.693055555555556,Very Long
2,2022-04-30 04:31:44,2022-05-01 05:19:13,36.173947,-95.904568,0.029,E Newton Pl,Tulsa,Tulsa,OK,US/Central,KTUL,64.0,64.0,93.0,28.95,10.0,WNW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,24.79138888888889,Very Long
2,2021-07-30 14:21:00,2021-07-31 16:28:32,32.426965,-93.743836,0.018, York Loop,Shreveport,Caddo,LA,US/Central,KSHV,96.0,96.0,49.0,29.84,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,26.125555555555554,Very Long
2,2022-01-26 01:50:00,2022-01-27 03:05:06,26.08382821070631,-80.1687061782829,0.509,I-95,Fort Lauderdale,Broward,FL,US/Eastern,KFLL,71.0,71.0,70.0,29.95,10.0,SSE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.251666666666665,Very Long
2,2020-06-01 15:58:12,2020-06-05 14:17:01,47.91227,-116.84467,0.0, N Highway 41,Spirit Lake,Kootenai,ID,US/Pacific,KCOE,68.0,68.0,43.0,27.61,10.0,WSW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,94.31361111111111,Very Long
2,2019-02-09 15:48:27,2019-02-11 14:48:00,45.271627,-120.747451,0.415,Sherman Hwy,Grass Valley,Sherman,OR,US/Pacific,KDLS,26.6,21.2,93.0,29.76,0.5,East,4.6,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,46.9925,Very Long
2,2022-12-25 16:51:41,2022-12-26 18:37:52,36.235132,-95.958408,0.038, N Lewis Ave,Tulsa,Tulsa,OK,US/Central,KTUL,37.0,30.0,39.0,29.45,10.0,S,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.76972222222222,Very Long
2,2022-12-14 20:56:45,2022-12-15 21:58:14,47.02164000000001,-114.362863,0.978,I-90 E,Huson,Missoula,MT,US/Mountain,KMSO,24.0,24.0,84.0,26.91,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.024722222222223,Very Long
2,2021-07-25 03:49:00,2022-07-25 05:34:00,30.056930780267443,-89.94389891581562,0.298,I-10,New Orleans,Orleans,LA,US/Central,KNEW,85.0,85.0,74.0,29.98,10.0,NNW,5.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,8761.75,Very Long
4,2022-11-09 17:25:00,2022-11-10 18:13:00,30.118179,-91.943682,0.056,Highway 90 E,Broussard,Lafayette,LA,US/Central,KLFT,73.0,73.0,66.0,30.04,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24.8,Very Long
2,2022-11-16 07:34:41,2022-11-17 08:33:00,45.154183,-107.369831,1.721,I-90 E,Lodge Grass,Big Horn,MT,US/Mountain,KSHR,32.0,19.0,73.0,26.25,10.0,NW,23.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.971944444444443,Very Long
2,2019-10-04 23:06:30,2019-10-07 13:06:00,44.31778,-120.6667,0.214, NE Ochoco Hwy,Prineville,Crook,OR,US/Pacific,KRDM,34.0,34.0,82.0,27.08,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,61.99166666666667,Very Long
2,2021-01-23 07:50:00,2021-01-24 09:06:46,32.942186,-93.898787,0.141,Mira Myrtis Rd,Ida,Caddo,LA,US/Central,KTXK,43.0,38.0,60.0,29.74,10.0,ENE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.279444444444444,Very Long
2,2022-06-18 23:39:00,2022-06-20 01:16:28,32.543554,-93.809217,0.064, Dr Martin Luther King Dr,Shreveport,Caddo,LA,US/Central,KDTN,82.0,82.0,62.0,29.82,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.624444444444446,Very Long
2,2021-05-21 04:56:30,2021-05-22 14:57:10,25.685064,-80.427401,0.16,SW 88th St,Miami,Miami-Dade,FL,US/Eastern,KTMB,74.0,74.0,73.0,30.13,10.0,E,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,34.01111111111111,Very Long
2,2022-04-25 17:30:00,2022-04-26 17:45:00,47.96747,-122.198321,0.8170000000000001,I-5 N,Everett,Snohomish,WA,US/Pacific,KPAE,50.0,50.0,71.0,29.42,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.25,Very Long
2,2021-06-21 09:30:00,2021-06-25 17:45:00,33.436796,-111.83124,0.054, N Center St,Mesa,Maricopa,AZ,US/Mountain,KFFZ,92.0,92.0,30.0,28.72,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,104.25,Very Long
2,2021-02-11 12:05:00,2021-02-13 18:29:30,45.49659000000001,-122.565256,6.989,E Portland Fwy N,Portland,Multnomah,OR,US/Pacific,KPDX,37.0,27.0,65.0,29.96,7.0,ESE,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,54.40833333333333,Very Long
4,2020-09-10 22:40:07,2020-09-15 03:21:35,44.110246,-122.662256,1.6840000000000002, McKenzie Hwy,Walterville,Lane,OR,US/Pacific,KEUG,56.0,56.0,80.0,29.67,3.0,SSE,6.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,100.69111111111111,Very Long
2,2022-12-04 19:52:25,2022-12-05 21:32:10,46.937872,-114.099994,0.243,I-90 E,Missoula,Missoula,MT,US/Mountain,KMSO,14.0,6.0,84.0,26.66,3.0,WSW,5.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.6625,Very Long
2,2020-11-13 08:12:00,2020-11-14 09:27:52,28.390709,-81.404667,0.008, S Orange Blossom Trl,Orlando,Orange,FL,US/Eastern,KMCO,71.0,71.0,96.0,29.91,10.0,N,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,25.264444444444443,Very Long
2,2021-05-29 01:05:00,2022-05-29 02:50:00,30.24708867058636,-92.78279185250862,2.34,I-10,Welsh,Jefferson Davis,LA,US/Central,K3R7,73.0,73.0,100.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long
2,2022-07-12 18:48:00,2022-07-13 19:53:58,29.630262,-90.704682,0.087, Highway 182,Houma,Terrebonne,LA,US/Central,KHUM,81.0,81.0,84.0,29.9,7.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.099444444444444,Very Long
4,2021-03-04 08:56:00,2021-05-17 12:42:13,39.754257,-75.55317099999998,0.48,I-95 S,Wilmington,New Castle,DE,US/Eastern,KILG,45.0,39.0,53.0,29.81,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1779.7702777777777,Very Long
4,2022-02-25 15:53:00,2022-02-26 16:42:34,33.53536963446839,-112.11242079681342,0.511,N Black Canyon Hwy,Phoenix,Maricopa,AZ,US/Mountain,KPHX,64.0,64.0,22.0,28.85,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,24.82611111111111,Very Long
2,2022-03-21 00:43:00,2022-03-23 23:00:00,37.677866,-112.847284,0.024, S Highway 143,Brian Head,Iron,UT,US/Mountain,KCDC,31.0,22.0,47.0,24.45,10.0,NE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,70.28333333333333,Very Long
2,2021-02-01 12:16:30,2021-02-03 07:30:00,33.979746,-117.370125,0.818,CA-91 E,Riverside,Riverside,CA,US/Pacific,KRAL,63.0,63.0,38.0,29.22,10.0,S,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,True,False,Day,43.225,Very Long
2,2021-10-14 06:30:43,2021-10-15 07:19:40,45.832873,-109.920898,0.115, Big Timber Loop Rd,Big Timber,Sweet Grass,MT,US/Mountain,KLVM,35.0,25.0,70.0,25.21,10.0,SW,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24.815833333333334,Very Long
2,2020-09-28 10:28:00,2021-09-28 12:13:00,30.643411,-91.245907,0.257, Samuels Rd,Zachary,East Baton Rouge,LA,US/Central,KBTR,85.0,85.0,77.0,29.78,10.0,W,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
2,2022-09-08 16:19:00,2022-09-09 18:09:16,32.538818,-93.761508,0.115, N Hearne Ave,Shreveport,Bossier,LA,US/Central,KDTN,87.0,87.0,48.0,29.62,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.837777777777777,Very Long
2,2021-10-11 15:07:00,2021-10-12 16:25:56,32.541466,-93.846794,0.242, N Lakeshore Dr,Shreveport,Caddo,LA,US/Central,KDTN,85.0,85.0,38.0,29.62,10.0,W,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.315555555555555,Very Long
2,2020-12-31 19:00:00,2021-12-31 20:45:00,32.519725,-93.708146,0.7390000000000001,I-20 W,Bossier City,Bossier,LA,US/Central,KBAD,47.0,45.0,91.0,29.46,6.0,ESE,5.0,0.22,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,8761.75,Very Long
2,2021-03-19 20:11:00,2021-03-20 20:59:43,39.68320727329405,-75.65798163377923,0.72,I-95,Newark,New Castle,DE,US/Eastern,KILG,41.0,36.0,31.0,30.27,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24.811944444444446,Very Long
2,2021-07-01 12:51:00,2022-07-01 14:36:00,30.19752144799138,-93.18471550897034,0.942,I-210,Lake Charles,Calcasieu,LA,US/Central,KCWF,90.0,90.0,59.0,29.98,10.0,ESE,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
2,2023-01-27 09:51:00,2023-01-28 13:45:00,29.36786056,-94.95980144,1.026, Ross St,La Marque,Galveston,TX,US/Central,KGLS,55.0,55.0,59.0,30.4,10.0,ESE,8.0,0.0,Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,27.9,Very Long
2,2021-07-02 14:45:00,2021-07-03 17:22:01,32.399845,-93.802635,0.189, Summer Grove Dr,Shreveport,Caddo,LA,US/Central,KSHV,81.0,81.0,79.0,29.73,6.0,NNE,10.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,26.616944444444446,Very Long
2,2020-10-31 09:25:00,2020-11-01 10:44:27,30.402021,-91.173941,0.077, E Boyd Dr,Baton Rouge,East Baton Rouge,LA,US/Central,KBTR,57.0,57.0,72.0,30.18,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.324166666666667,Very Long
2,2022-12-21 12:50:35,2022-12-22 14:39:18,36.061105,-96.004088,0.07,S Olympia Ave,Tulsa,Tulsa,OK,US/Central,KRVS,44.0,38.0,55.0,29.42,10.0,S,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,25.811944444444446,Very Long
4,2020-02-03 13:25:05,2020-02-07 13:24:44,40.78197,-73.97165,0.534, W 81st Transverse Rd,New York,New York,NY,US/Eastern,KNYC,54.0,54.0,43.0,29.69,10.0,SW,10.0,0.0,Fair,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,95.99416666666667,Very Long
2,2022-12-25 10:51:44,2022-12-26 11:54:57,46.795443,-113.751631,1.131,I-90 W,Clinton,Missoula,MT,US/Mountain,KMSO,30.0,30.0,85.0,26.94,7.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.05361111111111,Very Long
2,2021-07-08 21:47:00,2021-07-09 22:33:32,40.446025,-96.741958,2.004, US Highway 77,Pickrell,Gage,NE,US/Central,KBIE,78.0,78.0,62.0,28.51,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24.775555555555556,Very Long
2,2020-11-13 21:14:02,2021-01-01 07:59:00,39.09606,-84.522339,0.601,I-75 S,Cincinnati,Hamilton,OH,US/Eastern,KLUK,36.0,36.0,82.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1162.7494444444444,Very Long
2,2022-03-20 01:34:00,2022-03-21 03:29:15,30.541956,-84.21217299999998,0.218, Wood Green Way,Tallahassee,Leon,FL,US/Eastern,KTLH,60.0,60.0,90.0,30.03,10.0,NW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.920833333333334,Very Long
2,2022-11-17 07:56:45,2022-11-18 08:51:31,46.72906500000001,-114.079175,0.286, US Highway 93 N,Lolo,Missoula,MT,US/Mountain,KMSO,23.0,10.0,58.0,27.25,10.0,ESE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.912777777777777,Very Long
4,2020-06-26 09:58:11,2020-07-01 06:00:00,45.55981,-122.17327,6.625, E Historic Columbia River Hwy,Corbett,Multnomah,OR,US/Pacific,KTTD,69.0,69.0,63.0,30.01,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,116.03027777777778,Very Long
2,2022-10-31 19:21:42,2022-11-01 20:13:28,36.082031,-95.962877,0.053, E 56th St S,Tulsa,Tulsa,OK,US/Central,KRVS,60.0,60.0,47.0,29.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,24.86277777777778,Very Long
2,2022-12-21 00:32:00,2022-12-22 02:07:13,28.613065,-81.417424,0.073, Fayette St,Orlando,Orange,FL,US/Eastern,KORL,63.0,63.0,93.0,29.98,7.0,NNW,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.586944444444445,Very Long
2,2022-12-31 20:16:55,2023-01-01 22:08:22,36.084014,-95.940107,0.1, S Harvard Ave,Tulsa,Tulsa,OK,US/Central,KRVS,48.0,48.0,83.0,29.09,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.8575,Very Long
4,2022-09-30 12:36:12,2022-10-01 13:25:19,45.637746,-108.7664,0.134, US Highway 212 S,Laurel,Yellowstone,MT,US/Mountain,KBIL,53.0,53.0,96.0,26.37,5.0,W,3.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.81861111111111,Very Long
2,2021-03-30 20:44:30,2021-04-08 15:54:22,40.649705,-74.222443,0.359, Carlton St,Elizabeth,Union,NJ,US/Eastern,KLDJ,54.0,54.0,51.0,30.24,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,211.16444444444446,Very Long
2,2021-01-29 20:57:09,2021-02-20 14:58:00,43.339709,-124.198445,0.112, Highway 101,Coos Bay,Coos,OR,US/Pacific,KOTH,44.0,38.0,85.0,29.87,10.0,S,13.0,0.08,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,522.0141666666667,Very Long
2,2020-10-20 21:19:00,2021-10-20 23:04:00,32.477148,-93.834524,0.056,I-220 W,Shreveport,Caddo,LA,US/Central,KSHV,74.0,74.0,79.0,29.81,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long
2,2021-02-14 21:46:40,2021-02-17 17:05:00,45.74789643265844,-119.11573290768094,4.1110000000000015,I-84 W,Stanfield,Umatilla,OR,US/Pacific,KHRI,22.0,22.0,89.0,29.3,1.0,W,3.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,67.30555555555556,Very Long
2,2020-12-16 13:53:25,2020-12-23 01:39:30,25.984644,-80.17466,0.496, W Hallandale Beach Blvd,Hallandale,Broward,FL,US/Eastern,KFLL,83.0,83.0,65.0,29.9,10.0,SSE,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,155.76805555555555,Very Long
2,2021-02-15 01:49:00,2021-02-16 10:44:31,28.542383,-81.44651999999998,0.037, Old Winter Garden Rd,Orlando,Orange,FL,US/Eastern,KORL,70.0,70.0,93.0,29.88,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,32.92527777777778,Very Long
2,2022-08-09 14:52:06,2022-08-10 15:54:29,41.78779721,-107.20374227,1.6909999999999998,US-30,Rawlins,Carbon,WY,US/Mountain,KRWL,89.0,89.0,9.0,23.58,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.039722222222224,Very Long
4,2021-11-01 19:00:00,2022-01-03 05:00:00,39.24352800000001,-104.878026,0.144, Upper Lake Gulch Rd,Castle Rock,Douglas,CO,US/Mountain,KMNH,32.0,27.0,93.0,23.33,10.0,ENE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1498.0,Very Long
2,2021-01-12 23:55:00,2021-01-14 02:22:37,32.468747,-93.722109,0.118, Youree Dr,Shreveport,Caddo,LA,US/Central,KBAD,41.0,41.0,75.0,30.09,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,26.460277777777776,Very Long
2,2020-12-07 11:32:00,2020-12-08 12:53:47,39.68134000000001,-75.662316,0.265,I-95,Newark,New Castle,DE,US/Eastern,KILG,38.0,33.0,48.0,29.73,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.363055555555555,Very Long
2,2022-09-23 09:37:14,2022-09-24 10:27:15,36.177016,-95.862227,0.073, E Pine St,Tulsa,Tulsa,OK,US/Central,KTUL,70.0,70.0,51.0,29.34,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,24.83361111111111,Very Long
2,2021-02-11 07:32:00,2021-02-12 09:44:00,32.810379266582444,-97.31480240775434,1.834,I-35W Express Toll,Fort Worth,Tarrant,TX,US/Central,KFWD,23.0,10.0,92.0,29.48,7.0,N,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,26.2,Very Long
2,2021-07-01 12:37:00,2022-07-01 14:22:00,30.425187349174376,-91.1598837371294,0.598,I-10,Baton Rouge,East Baton Rouge,LA,US/Central,KBTR,88.0,88.0,59.0,29.93,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
2,2021-02-01 06:23:51,2021-02-02 07:53:00,39.254139,-94.692224,1.925,MO-152 W,Kansas City,Platte,MO,US/Central,KMCI,29.0,20.0,82.0,29.31,9.0,N,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,25.485833333333332,Very Long
2,2020-09-08 08:05:21,2020-09-12 19:00:00,42.53223300000001,-121.88608899999998,0.042, Highway 97 N,Chiloquin,Klamath,OR,US/Pacific,KLMT,49.0,43.0,43.0,26.04,8.0,NE,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,106.91083333333333,Very Long
2,2021-12-10 03:47:05,2021-12-12 12:13:50,46.27062100000001,-112.254429,0.238,Basin St,Clancy,Jefferson,MT,US/Mountain,KHLN,21.0,21.0,57.0,25.81,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,56.44583333333333,Very Long
2,2021-01-19 04:30:00,2021-01-20 07:32:37,32.391584,-93.780502,0.04, Kingston Rd,Shreveport,Caddo,LA,US/Central,KSHV,52.0,52.0,66.0,29.95,10.0,N,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,27.04361111111111,Very Long
2,2022-02-22 16:11:00,2023-02-22 17:56:00,30.006848573541607,-90.27505516962871,0.818,I-10,Kenner,Jefferson,LA,US/Central,KMSY,78.0,78.0,74.0,30.08,7.0,S,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long
2,2020-09-24 23:46:14,2020-09-26 00:31:20,40.682334,-96.254872,2.951, H Rd,Unadilla,Otoe,NE,US/Central,KAFK,68.0,68.0,93.0,28.58,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,24.751666666666665,Very Long
