Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month,CT_Transformed
2,47.96747,-122.198321,0.8170000000000001,Pacific,50.0,50.0,71.0,29.42,10.0,N,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.25,Very Long,Fair,WA,Highway,110600,Snohomish,Apr,1.87496687057692
2,33.436796,-111.83124,0.054,Mountain,92.0,92.0,30.0,28.72,10.0,VAR,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,104.25,Very Long,Fair,AZ,Street,504374,Maricopa,Jun,2.2058222579658637
2,45.49659000000001,-122.565256,6.989,Pacific,37.0,27.0,65.0,29.96,7.0,ESE,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,54.40833333333333,Very Long,Cloudy,OR,Highway,652522,Multnomah,Feb,2.0786384679604257
4,44.110246,-122.662256,1.6840000000000002,Pacific,56.0,56.0,80.0,29.67,3.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,100.69111111111113,Very Long,Smoke,OR,Highway,382974,Lane,Sep,2.1997496671137986
2,46.937872,-114.099994,0.243,Mountain,14.0,6.0,84.0,26.66,3.0,WSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.6625,Very Long,Snow,MT,Highway,74137,Missoula,Dec,1.8910821977538437
2,28.390709,-81.404667,0.008,Eastern,71.0,71.0,96.0,29.91,10.0,N,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,25.264444444444443,Very Long,Cloudy,FL,Trail,307785,Orange,Nov,1.886661548690652
2,30.24708867058636,-92.78279185250862,2.34,Central,73.0,73.0,100.0,29.94,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Fair,LA,Highway,32249,Jefferson Davis,May,2.5851937508543914
2,29.630262,-90.704682,0.087,Central,81.0,81.0,84.0,29.9,7.0,WSW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.099444444444444,Very Long,Fair,LA,Highway,33411,Terrebonne,Jul,1.8848020468340527
4,39.754257,-75.55317099999998,0.48,Eastern,45.0,39.0,53.0,29.81,10.0,WNW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1779.7702777777777,Very Long,Fair,DE,Highway,70889,New Castle,Mar,2.5120414344270956
4,33.53536963446839,-112.11242079681342,0.511,Mountain,64.0,64.0,22.0,28.85,10.0,VAR,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,24.82611111111111,Very Long,Cloudy,AZ,Highway,1608415,Maricopa,Feb,1.8816858494812272
2,37.677866,-112.847284,0.024,Mountain,31.0,22.0,47.0,24.45,10.0,NE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,70.28333333333333,Very Long,Fair,UT,Highway,57281,Other,Mar,2.1322425773525726
2,33.979746,-117.370125,0.818,Pacific,63.0,63.0,38.0,29.22,10.0,S,3.0,0.0,False,False,False,False,True,False,False,False,False,False,True,Day,43.225,Very Long,Cloudy,CA,Other,315478,Riverside,Feb,2.026198390736255
2,45.832873,-109.920898,0.115,Mountain,35.0,25.0,70.0,25.21,10.0,SW,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.81583333333333,Very Long,Cloudy,MT,Road,1640,Other,Oct,1.8815677921975185
2,30.643411,-91.245907,0.257,Central,85.0,85.0,77.0,29.78,10.0,W,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Road,19423,East Baton Rouge,Sep,2.5851937508543914
2,32.538818,-93.761508,0.115,Central,87.0,87.0,48.0,29.62,10.0,NE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.837777777777777,Very Long,Fair,LA,Avenue,187540,Bossier,Sep,1.8930001154083056
2,32.541466,-93.846794,0.242,Central,85.0,85.0,38.0,29.62,10.0,W,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.315555555555555,Very Long,Fair,LA,Drive,187540,Caddo,Oct,1.8872343032087067
2,32.519725,-93.708146,0.7390000000000001,Central,47.0,45.0,91.0,29.46,6.0,ESE,5.0,0.22,False,False,False,False,True,False,False,False,False,False,False,Night,8761.75,Very Long,Rain,LA,Highway,62720,Bossier,Dec,2.5851937508543914
2,39.68320727329405,-75.65798163377923,0.72,Eastern,41.0,36.0,31.0,30.27,10.0,NNE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.81194444444445,Very Long,Fair,DE,Highway,30621,New Castle,Mar,1.88152310503417
2,30.19752144799138,-93.18471550897034,0.942,Central,90.0,90.0,59.0,29.98,10.0,ESE,8.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Highway,84938,Calcasieu,Jul,2.5851937508543914
2,29.36786056,-94.95980144,1.026,Central,55.0,55.0,59.0,30.4,10.0,ESE,8.0,0.0,False,False,True,False,False,False,True,False,False,False,False,Day,27.9,Very Long,Cloudy,TX,Street,18377,Other,Jan,1.9143459932348217
2,32.399845,-93.802635,0.189,Central,81.0,81.0,79.0,29.73,6.0,NNE,10.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Day,26.61694444444445,Very Long,Rain,LA,Drive,187540,Caddo,Jul,1.901322138993915
2,30.402021,-91.173941,0.077,Central,57.0,57.0,72.0,30.18,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.324166666666667,Very Long,Fair,LA,Drive,226926,East Baton Rouge,Oct,1.8873306494710342
2,36.061105,-96.004088,0.07,Central,44.0,38.0,55.0,29.42,10.0,S,13.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,25.81194444444445,Very Long,Cloudy,OK,Avenue,413143,Tulsa,Dec,1.8927185257136925
4,40.78197,-73.97165,0.534,Eastern,54.0,54.0,43.0,29.69,10.0,SW,10.0,0.0,True,False,True,False,False,False,True,True,False,False,True,Day,95.99416666666669,Very Long,Fair,NY,Road,8805594,New York,Feb,2.1912729457557103
2,46.795443,-113.751631,1.131,Mountain,30.0,30.0,85.0,26.94,7.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.05361111111111,Very Long,Cloudy,MT,Highway,117928,Missoula,Dec,1.884282650255621
2,40.446025,-96.741958,2.004,Central,78.0,78.0,62.0,28.51,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.77555555555556,Very Long,Fair,NE,Highway,21702,Other,Jul,1.8811045121681798
2,39.09606,-84.522339,0.601,Eastern,36.0,36.0,82.0,29.67,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1162.7494444444444,Very Long,Fair,OH,Highway,309561,Hamilton,Nov,2.483947015322994
2,30.541956,-84.21217299999998,0.218,Eastern,60.0,60.0,90.0,30.03,10.0,NW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.92083333333333,Very Long,Cloudy,FL,Way,196181,Leon,Mar,1.8939029241693752
2,46.72906500000001,-114.079175,0.286,Mountain,23.0,10.0,58.0,27.25,10.0,ESE,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.912777777777777,Very Long,Fair,MT,Highway,117928,Missoula,Nov,1.8826787993235843
4,45.55981,-122.17327,6.625,Pacific,69.0,69.0,63.0,30.01,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,116.03027777777778,Very Long,Fair,OR,Highway,815398,Multnomah,Jun,2.224067353385697
2,36.082031,-95.962877,0.053,Central,60.0,60.0,47.0,29.27,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Night,24.86277777777778,Very Long,Fair,OK,Street,413143,Tulsa,Oct,1.882106501499116
2,28.613065,-81.417424,0.073,Eastern,63.0,63.0,93.0,29.98,7.0,NNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.586944444444445,Very Long,Rain,FL,Street,307785,Orange,Dec,1.8902501057206187
2,36.084014,-95.940107,0.1,Central,48.0,48.0,83.0,29.09,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.8575,Very Long,Fair,OK,Avenue,413143,Tulsa,Dec,1.8932148419451444
4,45.637746,-108.7664,0.134,Mountain,53.0,53.0,96.0,26.37,5.0,W,3.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Day,24.81861111111111,Very Long,Rain,MT,Highway,7222,Yellowstone,Sep,1.8815997059381777
2,40.649705,-74.222443,0.359,Eastern,54.0,54.0,51.0,30.24,10.0,S,10.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,211.16444444444448,Very Long,Fair,NJ,Street,137310,Union,Mar,2.3139922244620776
2,43.339709,-124.198445,0.112,Pacific,44.0,38.0,85.0,29.87,10.0,S,13.0,0.08,False,False,False,False,False,False,False,False,True,False,False,Night,522.0141666666667,Very Long,Rain,OR,Highway,15997,Other,Jan,2.4173559037759564
2,32.477148,-93.834524,0.056,Central,74.0,74.0,79.0,29.81,10.0,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Fair,LA,Highway,187540,Caddo,Oct,2.5851937508543914
2,45.74789643265844,-119.11573290768094,4.1110000000000015,Pacific,22.0,22.0,89.0,29.3,1.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,67.30555555555556,Very Long,Snow,OR,Highway,2144,Umatilla,Feb,2.1235147054511425
2,25.984644,-80.17466,0.496,Eastern,83.0,83.0,65.0,29.9,10.0,SSE,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,155.76805555555555,Very Long,Cloudy,FL,Boulevard,1944404,Broward,Dec,2.2707526057019556
2,28.542383,-81.44651999999998,0.037,Eastern,70.0,70.0,93.0,29.88,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,32.92527777777778,Very Long,Cloudy,FL,Road,307785,Orange,Feb,1.9585958659829927
2,41.78779721,-107.20374227,1.6909999999999998,Mountain,89.0,89.0,9.0,23.58,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.039722222222224,Very Long,Fair,WY,Highway,8236,Carbon,Aug,1.8841250094631474
4,39.24352800000001,-104.878026,0.144,Mountain,32.0,27.0,93.0,23.33,10.0,ENE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,1498.0,Very Long,Cloudy,CO,Road,357990,Douglas,Nov,2.5012010388462267
2,32.468747,-93.722109,0.118,Central,41.0,41.0,75.0,30.09,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,26.460277777777776,Very Long,Cloudy,LA,Drive,187540,Caddo,Jan,1.8996749369057948
2,39.68134000000001,-75.662316,0.265,Eastern,38.0,33.0,48.0,29.73,10.0,N,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.363055555555555,Very Long,Fair,DE,Highway,30621,New Castle,Dec,1.8877652229199648
2,36.177016,-95.862227,0.073,Central,70.0,70.0,51.0,29.34,10.0,S,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.83361111111111,Very Long,Fair,OK,Street,413143,Tulsa,Sep,1.881771958662905
2,32.810379266582444,-97.31480240775434,1.834,Central,23.0,10.0,92.0,29.48,7.0,N,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,26.2,Very Long,Cloudy,TX,Highway,918923,Tarrant,Feb,1.8969096212615029
2,30.425187349174376,-91.1598837371294,0.598,Central,88.0,88.0,59.0,29.93,10.0,N,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Highway,226926,East Baton Rouge,Jul,2.5851937508543914
2,39.254139,-94.692224,1.925,Central,29.0,20.0,82.0,29.31,9.0,N,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.48583333333333,Very Long,Cloudy,MO,Other,507984,Other,Feb,1.8891314742886751
2,42.53223300000001,-121.88608899999998,0.042,Pacific,49.0,43.0,43.0,26.04,8.0,NE,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,106.91083333333331,Very Long,Cloudy,OR,Highway,762,Klamath,Sep,2.2101811482336595
2,46.27062100000001,-112.254429,0.238,Mountain,21.0,21.0,57.0,25.81,10.0,W,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,56.44583333333333,Very Long,Fair,MT,Street,12082,Jefferson,Dec,2.0866355793579645
2,32.391584,-93.780502,0.04,Central,52.0,52.0,66.0,29.95,10.0,N,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,27.04361111111111,Very Long,Cloudy,LA,Road,187540,Caddo,Jan,1.9057437954767877
2,30.006848573541607,-90.27505516962871,0.818,Central,78.0,78.0,74.0,30.08,7.0,S,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Highway,66457,Jefferson,Feb,2.5851937508543914
2,40.682334,-96.254872,2.951,Central,68.0,68.0,93.0,28.58,10.0,S,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.751666666666665,Very Long,Fair,NE,Road,15912,Other,Sep,1.880829269047177
2,30.50745,-91.18593,0.117,Central,73.0,73.0,96.0,29.87,7.0,SW,9.0,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Rain,LA,Highway,226926,East Baton Rouge,Sep,2.5851937508543914
2,48.63788008666688,-111.8620741362006,2.707,Mountain,54.0,54.0,17.0,25.89,10.0,WSW,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.556944444444444,Very Long,Windy,MT,Highway,3162,Other,Feb,1.8899188146651178
2,34.521266,-111.512976,0.068,Mountain,72.0,72.0,8.0,24.77,10.0,WSW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.536944444444444,Very Long,Fair,AZ,Other,9680,Coconino,Apr,1.8896976681891144
2,30.319937,-82.809759,5.415,Eastern,55.0,55.0,72.0,30.07,10.0,N,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.29083333333333,Very Long,Cloudy,FL,Highway,6737,Other,Oct,1.8869574553513824
2,32.404243,-93.852791,0.223,Central,88.0,88.0,59.0,29.79,10.0,NNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,26.38361111111111,Very Long,Cloudy,LA,Drive,187540,Caddo,Jul,1.898864146767389
2,37.69717097264434,-97.31626152945844,0.425,Central,42.0,36.0,55.0,28.54,10.0,SE,12.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,24.75111111111111,Very Long,Fair,KS,Highway,397572,Sedgwick,Feb,1.8808228638709592
2,35.377711,-103.400555,0.339,Mountain,67.0,67.0,73.0,25.85,8.0,N,24.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,25.06361111111111,Very Long,Storm,NM,Highway,8740,Other,Jun,1.8843960801562392
2,28.228071000000003,-81.18373000000003,0.373,Eastern,76.0,76.0,91.0,29.74,10.0,NNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.260277777777777,Very Long,Fair,FL,Highway,388661,Osceola,Sep,1.8866147892479441
2,25.927547,-80.213876,0.8420000000000001,Eastern,73.0,73.0,81.0,30.07,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,153.99777777777777,Very Long,Fair,FL,Other,442244,Miami-Dade,Apr,2.269032628758246
2,31.220837,-81.522832,0.9,Eastern,65.0,65.0,90.0,29.99,9.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.016666666666666,Very Long,Cloudy,GA,Other,15216,Other,Mar,1.8838630705528332
2,33.428542,-112.059177,0.937,Mountain,71.0,71.0,39.0,28.7,10.0,ESE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.065277777777776,Very Long,Fair,AZ,Highway,1608415,Maricopa,Oct,1.8844149793268665
2,32.488076,-93.76809,0.182,Central,47.0,47.0,74.0,30.26,10.0,ENE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.301111111111112,Very Long,Fair,LA,Avenue,187540,Caddo,Nov,1.8870725928229055
2,32.501789,-93.734665,0.129,Central,60.0,60.0,51.0,29.54,10.0,NW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.32333333333333,Very Long,Cloudy,LA,Street,187540,Caddo,Oct,1.8873213275316405
2,32.459801,-93.794449,0.168,Central,64.0,64.0,80.0,29.54,10.0,NNW,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.287222222222223,Very Long,Windy,LA,Drive,187540,Caddo,Apr,1.8869169869642575
2,34.784596,-112.45231,0.218,Mountain,51.0,51.0,8.0,25.15,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,24.791666666666668,Very Long,Fair,AZ,Drive,236211,Yavapai,Jan,1.881289943449286
2,30.38381695732887,-91.56897425607886,3.923,Central,60.0,60.0,96.0,30.08,5.0,E,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8761.75,Very Long,Cloudy,LA,Highway,30243,Iberville,Nov,2.5851937508543914
4,32.785169,-96.780925,0.046,Central,84.0,84.0,63.0,29.48,10.0,E,5.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,189.3322222222222,Very Long,Fair,TX,Street,1304345,Dallas,Jun,2.2990345809622004
4,39.678755,-105.934019,0.841,Mountain,27.0,17.0,96.0,20.71,1.0,S,12.0,0.06,False,False,False,False,False,False,False,False,False,False,False,Night,25.051111111111112,Very Long,Snow,CO,Highway,31292,Summit,Apr,1.8842542834344318
2,30.293291,-89.746253,0.955,Central,59.0,59.0,36.0,30.07,10.0,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Fair,LA,Highway,28688,St. Tammany,Feb,2.5851937508543914
2,36.148089,-95.850113,0.055,Central,41.0,33.0,55.0,29.51,10.0,S,15.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Day,25.80305555555556,Very Long,Cloudy,OK,Street,413143,Tulsa,Jan,1.892621548430389
2,40.714386,-111.807873,1.034,Mountain,34.0,25.0,89.0,25.35,2.0,NW,14.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Night,72.95,Very Long,Snow,UT,Highway,199712,Salt Lake,Dec,2.1396438414171737
2,45.185237,-120.695331,0.504,Pacific,41.0,41.0,76.0,29.77,9.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,95.71027777777778,Very Long,Cloudy,OR,Lane,1866,Sherman,Dec,2.1907425776602736
2,32.511645,-93.740018,0.33,Central,68.0,68.0,56.0,29.86,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,28.087777777777777,Very Long,Fair,LA,Highway,187540,Caddo,Oct,1.9161854524709323
3,42.361111,-83.05438199999998,0.6700000166893005,Eastern,76.0,76.0,87.0,29.45,10.0,WSW,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,27.115277777777777,Very Long,Fair,MI,Other,639471,Wayne,Jun,1.9064774337146713
2,36.133526,-95.86246,0.116,Central,70.0,70.0,31.0,29.65,10.0,NNE,3.0,0.0,False,False,True,False,False,False,False,True,True,False,False,Day,24.823888888888888,Very Long,Fair,OK,Street,413143,Tulsa,Oct,1.8816603290517946
2,41.22717,-95.95975,0.0,Central,81.0,81.0,56.0,29.06,10.0,SSE,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.23333333333333,Very Long,Cloudy,NE,Highway,491875,Douglas,Jun,1.8863121652471835
4,41.691061,-96.502361,9.907,Central,30.0,19.0,82.0,28.64,10.0,NW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,25.41861111111111,Very Long,Cloudy,NE,Highway,865,Other,Jan,1.8883845167061404
2,30.438984,-91.189152,0.412,Central,42.0,35.0,49.0,30.1,10.0,NW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8761.75,Very Long,Cloudy,LA,Highway,226926,East Baton Rouge,Dec,2.5851937508543914
2,34.311871999999994,-117.474747,0.055,Pacific,47.0,45.0,74.0,28.6,10.0,SW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,24.716666666666665,Very Long,Cloudy,CA,Other,222100,San Bernardino,Jan,1.8804253717899475
2,34.143792,-80.83544,0.019,Eastern,82.0,82.0,74.0,29.78,10.0,VAR,7.0,0.0,False,False,True,False,False,False,True,False,False,False,False,Day,24.072777777777777,Very Long,Cloudy,SC,Road,416146,Richland,Aug,1.8728574960192441
2,36.10443400000001,-95.761694,0.122,Central,89.0,89.0,59.0,29.15,10.0,S,20.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,24.80388888888889,Very Long,Cloudy,OK,Avenue,113577,Tulsa,Jun,1.881430509336537
3,40.82164,-95.807564,1.75,Central,89.0,89.0,55.0,28.77,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,1149.1805555555557,Very Long,Fair,IA,Street,164,Fremont,Jul,2.4831074015499635
2,26.039754,-80.214089,1.63,Eastern,50.0,50.0,59.0,30.21,10.0,NW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,25.924722222222226,Very Long,Fair,FL,Other,153048,Broward,Dec,1.8939451023524436
2,32.424706,-93.702042,0.148,Central,76.0,76.0,70.0,29.68,10.0,SE,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,26.418333333333333,Very Long,Cloudy,LA,Drive,187540,Caddo,Apr,1.8992317383089705
